prompt_id,prompt,ref_image
LN7368,"In this picture, there is a table which is in black color, on that table there is a white color cloth, there are some bottle which contains yellow color liquid, there are some oranges kept on the table, there is a white color stick on the table.",LN/000000231527.jpg
LN7369,"At the foreground of the image there are some chairs,couch,pillows and a table on which there is a flower bouquet and at the background of the image there are some persons standing and speaking between them and there are some candles near the wall.",LN/000000546964.jpg
LN7370,It's a food on the plate.,LN/000000179214.jpg
LN7371,"There is a table and on the table there is a plate,there is some pasta and breads on the table,to the right side there is a fork and a tissue,to the left side there is a glass and some drink inside the glass,all these are placed on the wooden table.",LN/000000438226.jpg
LN7372,"Girl who is wearing green t-shirt is wearing backpack and she is smiling. Beside her, boy in blue t-shirt is holding book. In front of him, we see a table on which paper and book are placed. On right corner of picture, we see hand of human holding umbrella. Behind that, we see window.",LN/000000466125.jpg
LN7373,On a white surface there is a white keyboard and a black mouse which has blue light. The background is blurred.,LN/000000560011.jpg
LN7374,"In this Image I see the cabinets, a counter top on which there are few things and I see a table which has a drawer and I see the floor which is of red in color. In the background I see the stove and the wall.",LN/000000307145.jpg
LN7375,"In this picture there is a man holding a bat and hitting a ball. There is a fence and some poles. There are two black jackets, bottles, jug and a blue box in the ground.",LN/000000320490.jpg
LN7376,A woman is skating on the skateboard in the right there are trees and in the left a man is also skating. He wears a white color t-shirt,LN/000000500270.jpg
LN7377,As we can see in the image there is a woman holding umbrella and sitting in metro. Beside her there is a cover. Outside the metro there are trees and building.,LN/000000308394.jpg
LN7378,In this image there are two trains on tracks. Beside to it there is fence. Background of image there are few metal rods. Behind to it there are buildings.,LN/000000234660.jpg
LN7379,In the foreground a person is skiing on the ice road and having a smile on his face. On the top grass visible and a road visible and ice fence visible. In the middle top boxes visible of blue in color. This image is taken on the ice road during day time.,LN/000000097278.jpg
LN7380,In this picture we can see two urinals and some pipe which is attached to them. On the bottom right corner we can see a dustbin and on the bottom left corner there is a plastic bucket. On the top we can see some object which is connected to the urinals. On the wall we can see a tiles.,LN/000000206271.jpg
LN7381,This is a picture consist of a plate and there is a fork and there is a food on the plate.,LN/000000559707.jpg
LN7382,"In this picture, we see a dog is wearing a helmet. Beside that, we see a black bike. In the background, we see a white wall and a cupboard in which different colored glasses and some other objects are placed. At the bottom, we see the wooden floor. This is a picture of the photo frame.",LN/000000472375.jpg
LN7383,"I can see in this image two persons are swimming in the water, the two persons are wearing black suit.",LN/000000214703.jpg
LN7384,"In this picture there is a bus, it has some posters pasted on it. It is moving on the road. In the backdrop there is grass, plants, trees and buildings.",LN/000000082846.jpg
LN7385,A road with traffic signal and a under pass ahead are shown. There are buildings on either side of the road. There are street along the length of the road.,LN/000000565012.jpg
LN7386,"In this image, we can see a boy is sat on the bed. On right side, we can see chair, cushion, table lamp, dustbin, basket and frame here. In the middle of the image, we can see curtains, window, photo frames. On left side, there is a wooden chair, wooden cupboard, basket, few items are placed on it. At the bottom, there is a floor mat and some clothes and toys we can see.",LN/000000460333.jpg
