prompt_id,prompt,ref_image
MS28342,Oranges still hanging from a tree on a sunny day. ,COCO/COCO_val2014_000000050578.jpg
MS28343,A close up of street signs for downtown Sydney,COCO/COCO_val2014_000000308828.jpg
MS28344,A man with a cigarette is sitting on top of a toilet,COCO/COCO_val2014_000000085247.jpg
MS28345,A hand is holding a remote control with a wristband.,COCO/COCO_val2014_000000107858.jpg
MS28346,The people sit at a restaurant with food and drinks.,COCO/COCO_val2014_000000015345.jpg
MS28347,A man wearing glasses and a tie with a mic in his hand.,COCO/COCO_val2014_000000356043.jpg
MS28348,Two boats sitting on top of a green field.,COCO/COCO_val2014_000000558127.jpg
MS28349,A green traffic light and cars riding by it.,COCO/COCO_val2014_000000518574.jpg
MS28350,"A laptop, mug, cub and paperwork on a desk. ",COCO/COCO_val2014_000000203705.jpg
MS28351,some sugar donuts on a blue tray and a sign,COCO/COCO_val2014_000000125782.jpg
MS28352,A view of a burger with a hotdog and salad on the plate.,COCO/COCO_val2014_000000470318.jpg
MS28353,Girls in a gym with tennis racquets are talking to a man on the other side of a net. ,COCO/COCO_val2014_000000552247.jpg
MS28354,a person is walking with their dog down a road,COCO/COCO_val2014_000000004678.jpg
MS28355,A cat sitting on top of a step on front of an entrance.,COCO/COCO_val2014_000000269511.jpg
MS28356, A group of elephants huddle together in a large field,COCO/COCO_val2014_000000078243.jpg
MS28357,three women and one man drinking wine and having a good time,COCO/COCO_val2014_000000385377.jpg
MS28358,A blue bus is parked in the sand on the beach.,COCO/COCO_val2014_000000435324.jpg
MS28359,two donkeys standing next to one another by a house,COCO/COCO_val2014_000000527378.jpg
MS28360,people crossing the street in a big city in the rain.,COCO/COCO_val2014_000000277291.jpg
MS28361,Two girls playing a video game in a living room.,COCO/COCO_val2014_000000303219.jpg
MS28362,A large clock tower is lit up on a shore.,COCO/COCO_val2014_000000209935.jpg
MS28363,A living room with a little girl on a couch ,COCO/COCO_val2014_000000033270.jpg
MS28364,Multiple stuffed bears sitting under umbrellas with bowls.,COCO/COCO_val2014_000000468778.jpg
MS28365,a pair of shoes on a skate board on the ground,COCO/COCO_val2014_000000210654.jpg
MS28366,"A bedroom door is open and a pink, yellow, and blue bed is nicely made.",COCO/COCO_val2014_000000233140.jpg
MS28367,A big screen television is sitting on a stand in a room.,COCO/COCO_val2014_000000437218.jpg
MS28368,A bunch of antelopes are seen roaming the plains.,COCO/COCO_val2014_000000338531.jpg
MS28369,Many different fruits are gathered in a pile. ,COCO/COCO_val2014_000000475195.jpg
MS28370,a herd of sheep wih numbers sprayed on their backs eating grass ,COCO/COCO_val2014_000000152281.jpg
MS28371,Boats are off shore in a body of water.,COCO/COCO_val2014_000000539775.jpg
MS28372,a person leaning back in the snow on their snowboard,COCO/COCO_val2014_000000216050.jpg
MS28373,Traffic on a dock next to a moored sailing ship.,COCO/COCO_val2014_000000052661.jpg
MS28374,Two buildings of different heights are next to each other.,COCO/COCO_val2014_000000560119.jpg
MS28375,A baseball catcher kneels while throwing a ball.,COCO/COCO_val2014_000000316189.jpg
MS28376,A youth on a skateboard making a jump in a skate park.,COCO/COCO_val2014_000000524061.jpg
MS28377,A picture of a tree in the night.,COCO/COCO_val2014_000000457131.jpg
MS28378,A little boy standing in front of a tv with a wii remote,COCO/COCO_val2014_000000334240.jpg
MS28379,Two orange and white cats sleep in a bowl.,COCO/COCO_val2014_000000292931.jpg
MS28380,The silhouette of a man doing a trick on a skateboard.,COCO/COCO_val2014_000000158924.jpg
MS28381,A giraffe in a grassy enclosure lying down in the sun.,COCO/COCO_val2014_000000532989.jpg
MS28382,A skier on the top of a snowy slope.,COCO/COCO_val2014_000000074832.jpg
MS28383,Several people waiting for the train to arrive.,COCO/COCO_val2014_000000230015.jpg
MS28384,There is a lone toilet at the end of a long room.,COCO/COCO_val2014_000000421882.jpg
MS28385,A wooden bench with a carving in the woods,COCO/COCO_val2014_000000182401.jpg
MS28386,A bowl of soup is combined with a plate of grilled sandwiches.,COCO/COCO_val2014_000000389004.jpg
MS28387,A man sitting on a couch wearing a black jacket and tie.,COCO/COCO_val2014_000000015968.jpg
MS28388,Some people are waiting in a lobby and getting bored. ,COCO/COCO_val2014_000000487575.jpg
MS28389,The kitchen has a small stove in it. ,COCO/COCO_val2014_000000522007.jpg
MS28390,a bed next to a window and a little light ,COCO/COCO_val2014_000000555571.jpg
MS28391,"A woman with large breast, sitting next to a fedora hat.",COCO/COCO_val2014_000000419828.jpg
MS28392,four urinals in a public restroom with a window,COCO/COCO_val2014_000000505386.jpg
MS28393,Couple on a bench overlooking a placid park pond.,COCO/COCO_val2014_000000443343.jpg
MS28394,A bathroom that features a bright tile wall and big mirrors,COCO/COCO_val2014_000000104572.jpg
MS28395,A train going under a metal beam with sidewalk.,COCO/COCO_val2014_000000143891.jpg
MS28396,Five statues of people on a pavement ,COCO/COCO_val2014_000000237075.jpg
MS28397,A large board and a smaller boat drive through the water.,COCO/COCO_val2014_000000309474.jpg
MS28398,A young woman types a message on her cell phone.,COCO/COCO_val2014_000000136140.jpg
MS28399,A man looks up from the laptop computer he was using.,COCO/COCO_val2014_000000530439.jpg
MS28400,A little boy that is standing in the grass with a bat.,COCO/COCO_val2014_000000415016.jpg
MS28401,There is a computer set up on a book shelf,COCO/COCO_val2014_000000454388.jpg
MS28402,Three giraffes eating from a tall tree together.,COCO/COCO_val2014_000000126638.jpg
MS28403,A sign next to a stone wall stating the road name.,COCO/COCO_val2014_000000342335.jpg
MS28404,A large stainless steel two door kitchen refrigerator.,COCO/COCO_val2014_000000486122.jpg
MS28405,A woman in a wheel chair sitting next to a red fire hydrant.,COCO/COCO_val2014_000000425555.jpg
MS28406,Two boats with long paddles on grassy area by trees.,COCO/COCO_val2014_000000179869.jpg
MS28407,A man standing next to a girl eating a piece of cake.,COCO/COCO_val2014_000000248300.jpg
MS28408,A zebra bending down to eat a mouthful of grass.,COCO/COCO_val2014_000000408542.jpg
MS28409,a batter waits for the pitch to be thrown,COCO/COCO_val2014_000000292944.jpg
MS28410,Two young children are brushing their teeth in the bathroom while their father is taking their picture. ,COCO/COCO_val2014_000000179251.jpg
MS28411,Creepy large doll heads laying in giant oversized fake beds.,COCO/COCO_val2014_000000518326.jpg
MS28412,The back of a stopped bus is on the side of the street with an open door.  ,COCO/COCO_val2014_000000510358.jpg
MS28413,A man is bending down by the water with a frisbee.,COCO/COCO_val2014_000000505344.jpg
MS28414,A young man standing with luggage next to the tracks,COCO/COCO_val2014_000000356427.jpg
MS28415,A polar bear standing on a large rock with its mouth wide open.,COCO/COCO_val2014_000000519611.jpg
MS28416,A car with the hood and doors propped open on a field.,COCO/COCO_val2014_000000516430.jpg
MS28417,A young batter is awaiting a pitch during a game.,COCO/COCO_val2014_000000098287.jpg
MS28418,A baseball batter holds his bat above his head. ,COCO/COCO_val2014_000000421146.jpg
MS28419,People walking down the street while some people ride their bicycles. ,COCO/COCO_val2014_000000576650.jpg
MS28420,A railroad track traveling along side of a rocky hillside.,COCO/COCO_val2014_000000508996.jpg
MS28421,a couple of people that are standing on a baseball diamond,COCO/COCO_val2014_000000555131.jpg
MS28422,A men's public washroom with a blue floor. ,COCO/COCO_val2014_000000347142.jpg
MS28423,A bicycle leaning on a building near a train track.,COCO/COCO_val2014_000000451896.jpg
MS28424,A young oerson is raiding a small fridge in their room.,COCO/COCO_val2014_000000423123.jpg
MS28425,A card board box with a brown teddy bear and items in it outside on a curb.,COCO/COCO_val2014_000000362434.jpg
MS28426,Some bananas and pears are in a colander bowl.,COCO/COCO_val2014_000000044749.jpg
MS28427,a conveyer belt full of doughnuts rolling down the machine,COCO/COCO_val2014_000000146601.jpg
MS28428,a female with a beanie hat brushing her teeth.,COCO/COCO_val2014_000000192992.jpg
MS28429,"A group of people sitting around on motorcycles, with masks on.",COCO/COCO_val2014_000000370657.jpg
MS28430,Young woman standing and holding a large red suticase,COCO/COCO_val2014_000000209346.jpg
MS28431,Wood post lined up in the water with birds perched on them. ,COCO/COCO_val2014_000000494578.jpg
MS28432,A large long train on a steel track.,COCO/COCO_val2014_000000265579.jpg
MS28433,Two people on white and red motorbikes race very quickly.,COCO/COCO_val2014_000000015596.jpg
MS28434,A cat is laying down on a blanket.,COCO/COCO_val2014_000000346112.jpg
MS28435,A pile of luggage sitting on top of a metal rack.,COCO/COCO_val2014_000000148542.jpg
MS28436,A man rides a small foamy wave on his surfboard.,COCO/COCO_val2014_000000447663.jpg
MS28437,a crosswalk in an urban area of an asian city,COCO/COCO_val2014_000000201496.jpg
MS28438,A group of young and older people standing around.,COCO/COCO_val2014_000000059044.jpg
MS28439,Two zebras who are grazing on some grass.,COCO/COCO_val2014_000000003867.jpg
MS28440,A man throwing a Frisbee outside at night.,COCO/COCO_val2014_000000509459.jpg
MS28441,A baseball player hits a ball out of the park.,COCO/COCO_val2014_000000115006.jpg
MS28442,A very crowded public train has its doors open on the platform. ,COCO/COCO_val2014_000000183519.jpg
MS28443,A young man holding up a green bottle as he drinks,COCO/COCO_val2014_000000109454.jpg
MS28444,a cup cake and a silver fork on a plate,COCO/COCO_val2014_000000035210.jpg
MS28445,A man in the kitchen standing with his dog.,COCO/COCO_val2014_000000329219.jpg
MS28446,Small black bear in the middle of a flowered field.,COCO/COCO_val2014_000000098197.jpg
MS28447,A man holds a dog as it licks the face of a woman.,COCO/COCO_val2014_000000555669.jpg
MS28448,A woman is standing in front of pizza with fork and knife on the plate.,COCO/COCO_val2014_000000128180.jpg
MS28449,A woman wearing a white shirt and pants standing next to an older gentleman.,COCO/COCO_val2014_000000270706.jpg
MS28450,A group of man riding a skateboard down a street.,COCO/COCO_val2014_000000369840.jpg
MS28451,Assortment of beach clothing and surfboard in back of vehicle.,COCO/COCO_val2014_000000197775.jpg
MS28452,A herd of scattered cattle graze through a large field.,COCO/COCO_val2014_000000238459.jpg
MS28453,A chair with a toy horse on it is sitting outdoors.,COCO/COCO_val2014_000000127576.jpg
MS28454,A young child and an old women on a bench.,COCO/COCO_val2014_000000170007.jpg
MS28455,a man is running with a soccer ball in a field,COCO/COCO_val2014_000000099798.jpg
MS28456,Flat pizza like object sitting on table with a person taking a slice,COCO/COCO_val2014_000000307172.jpg
MS28457,A desktop computer with mouse and speakers on a stand.,COCO/COCO_val2014_000000257767.jpg
MS28458,"A pizza box is opened to show a pizza with pepperoni, peppers, and mushrooms.",COCO/COCO_val2014_000000156555.jpg
MS28459,A small airplane being boarded for take-off on the runway.,COCO/COCO_val2014_000000189955.jpg
MS28460,A batter is preparing to hit the ball at a game.,COCO/COCO_val2014_000000526446.jpg
MS28461,A woman tossing  a frisbee in the front yard.,COCO/COCO_val2014_000000342521.jpg
MS28462,A cat is looking up at an oven.,COCO/COCO_val2014_000000407960.jpg
MS28463,A lone glazed doughnut sits within a paper box.,COCO/COCO_val2014_000000497484.jpg
MS28464,Two cows laying out together underneath a tree. ,COCO/COCO_val2014_000000452772.jpg
MS28465,Several snowboarders in blue jackets jumping over a hill.,COCO/COCO_val2014_000000256903.jpg
MS28466,The microwave and the television were set at the street for recycling.,COCO/COCO_val2014_000000335473.jpg
MS28467,The baseball player is on the field during the game. ,COCO/COCO_val2014_000000415648.jpg
MS28468,Red and Green Peppers on Veggie Tray with carrots and beans,COCO/COCO_val2014_000000361481.jpg
MS28469,A white cake with black drizzled chocolate and candles,COCO/COCO_val2014_000000279305.jpg
MS28470,A man sitting in a car holding up a cellphone camera.,COCO/COCO_val2014_000000506987.jpg
MS28471,A truck with a tarp-covered bed is parked under an overcast sky.,COCO/COCO_val2014_000000538198.jpg
MS28472,A flip style cell phone in a hand.,COCO/COCO_val2014_000000178715.jpg
MS28473,pair of zebras grazing in a desert setting.,COCO/COCO_val2014_000000188718.jpg
MS28474,A man plays a video game on Nintendo Wii.,COCO/COCO_val2014_000000477112.jpg
MS28475,A fridge is open and showing the food inside,COCO/COCO_val2014_000000397322.jpg
MS28476,Pizza boxes sitting open and nearly empty next to each other. ,COCO/COCO_val2014_000000291866.jpg
MS28477,A man and a woman eating pizza off paper plates.,COCO/COCO_val2014_000000106617.jpg
MS28478,a horse with the word autism painted on it,COCO/COCO_val2014_000000309232.jpg
MS28479,Person in the air on a snow board.,COCO/COCO_val2014_000000227855.jpg
MS28480,Two men smiling to take a picture next to some grass.,COCO/COCO_val2014_000000462929.jpg
MS28481,A modified motorcycle parked with other motorcycles on the pavement.,COCO/COCO_val2014_000000422326.jpg
MS28482,A Bart sign is next to an old white building.,COCO/COCO_val2014_000000459590.jpg
MS28483,ladies holding an umbrella covering themselves from rain,COCO/COCO_val2014_000000487498.jpg
MS28484,"A red stop sign hanging from a pole with "" Never "" and "" Loving "" painted on it.",COCO/COCO_val2014_000000227134.jpg
MS28485,Man turning his back on his own reflection in a mirror.,COCO/COCO_val2014_000000450357.jpg
MS28486,There are two people surfing in the water,COCO/COCO_val2014_000000513189.jpg
MS28487,A close-up of a brown and white cow in an enclosure.,COCO/COCO_val2014_000000412887.jpg
MS28488,Somebody replaced the y with a r in an all way stop sign. ,COCO/COCO_val2014_000000407570.jpg
MS28489,a small bear resting in between two bare trees,COCO/COCO_val2014_000000405226.jpg
MS28490,"A bathroom with shower stall, toilet, and bathtub.",COCO/COCO_val2014_000000397166.jpg
MS28491,A person holding a fork in a piece of food.,COCO/COCO_val2014_000000206049.jpg
MS28492,A crowded city street filled with traffic and bicycles.,COCO/COCO_val2014_000000267802.jpg
